e1	e2	rel	label	res	thres	pred	check	lp_tail	pos_tail	lp_head	pos_head
483	12250	41	1	0.05880889	0.07442374527454376	1	11	9	91	60	187
484	487	40	1	0.10689794	0.11252361536026001	1	11	810	2155	148	198
487	12232	41	1	0.06501866	0.07442374527454376	1	11	18	40	74	164
487	6690	28	1	0.10102001	0.11802911758422852	1	11	7	57	258	1341
487	6679	28	1	0.10591184	0.11802911758422852	1	11	20	57	591	3679
487	151	39	1	0.04036782	0.07860813289880753	1	11	2	467	3	574
487	538	28	1	0.11455093	0.11802911758422852	1	11	48	57	3387	5084
487	11090	40	1	0.14887659	0.11252361536026001	0	10	264	21	11171	178
488	6124	28	1	0.10899101	0.11802911758422852	1	11	155	642	186	498
488	532	47	1	0.053698227	0.07382522523403168	1	11	96	2218	31	671
488	675	49	1	0.05526578	0.07102986425161362	1	11	43	521	15	156
491	6651	40	1	0.08782631	0.11252361536026001	1	11	47	2043	29	168
492	6651	40	1	0.10454548	0.11252361536026001	1	11	74	261	108	168
493	6603	40	1	0.09517436	0.11252361536026001	1	11	29	181	102	1516
494	12232	41	1	0.052477792	0.07442374527454376	1	11	15	193	31	164
494	6599	40	1	0.11955764	0.11252361536026001	0	10	2057	663	87	47
494	12173	41	1	0.043989033	0.07442374527454376	1	11	5	193	29	391
494	6572	40	1	0.10155512	0.11252361536026001	1	11	106	663	64	128
495	530	28	1	0.11175071	0.11802911758422852	1	11	349	1111	1224	2819
497	11224	39	1	0.06096009	0.07860813289880753	1	11	186	619	2	97
497	5804	39	1	0.06320967	0.07860813289880753	1	11	235	619	1	24
497	12307	39	1	0.042080846	0.07860813289880753	1	11	11	619	1	340
497	5781	33	1	0.025922913	0.04954224452376366	1	11	129	268	1	5
497	6697	39	1	0.05628793	0.07860813289880753	1	11	92	619	2	125
497	11070	33	1	0.023456281	0.04954224452376366	1	11	99	268	1	17
497	12639	33	1	0.039190266	0.04954224452376366	1	11	227	268	2	6
497	11068	33	1	0.024985919	0.04954224452376366	1	11	120	268	1	34
497	207	39	1	0.071452245	0.07860813289880753	1	11	415	619	26	88
498	12305	41	1	0.044753786	0.07442374527454376	1	11	42	563	2	63
498	5788	39	1	0.07856636	0.07860813289880753	1	11	219	219	35	35
501	6572	40	1	0.122998886	0.11252361536026001	0	10	59	26	207	128
11434	5740	46	1	0.07201904	0.05880500376224518	0	10	31	2	1223	115
503	2179	39	1	0.075160734	0.07860813289880753	1	11	421	746	78	122
504	6655	40	1	0.1641658	0.11252361536026001	0	10	11797	24	207	1
506	5751	46	1	0.033204153	0.05880500376224518	1	11	22	237	2	76
11743	6584	40	1	0.102692455	0.11252361536026001	1	11	130	831	83	170
511	673	28	1	0.120485984	0.11802911758422852	0	10	10900	9721	80	69
11744	6656	28	1	0.09764301	0.11802911758422852	1	11	7	497	615	8998
514	6655	40	1	0.13270326	0.11252361536026001	0	10	8314	646	31	1
514	6655	28	1	0.10458734	0.11802911758422852	1	11	582	4997	15	49
514	677	40	1	0.09049401	0.11252361536026001	1	11	29	646	117	1917
515	215	40	1	0.07304987	0.11252361536026001	1	11	29	8460	1	203
516	6572	40	1	0.11225111	0.11252361536026001	1	11	55	61	128	128
517	6662	28	1	0.094561145	0.11802911758422852	1	11	75	696	32	192
517	6662	40	1	0.107872985	0.11252361536026001	1	11	73	104	122	185
517	485	28	1	0.06877607	0.11802911758422852	1	11	3	696	55	10159
517	231	40	1	0.1252138	0.11252361536026001	0	10	217	104	154	48
518	12289	41	1	0.038698662	0.07442374527454376	1	11	18	501	2	115
518	12271	41	1	0.040415745	0.07442374527454376	1	11	25	501	4	149
518	12222	41	1	0.041172687	0.07442374527454376	1	11	32	501	4	247
518	12274	41	1	0.04250669	0.07442374527454376	1	11	39	501	3	94
518	537	40	1	0.08771216	0.11252361536026001	1	11	38	2375	45	743
520	12263	39	1	0.07162674	0.07860813289880753	1	11	21	62	140	584
11436	517	28	1	0.1598194	0.11802911758422852	0	10	7108	21	2549	107
523	6572	28	1	0.12147109	0.11802911758422852	0	10	185	102	168	141
528	5745	46	1	0.04315649	0.05880500376224518	1	11	30	120	9	63
528	5746	46	1	0.03521322	0.05880500376224518	1	11	4	120	3	82
528	6110	47	1	0.037987262	0.07382522523403168	1	11	65	13742	5	2340
529	661	47	1	0.04007781	0.07382522523403168	1	11	250	13946	2	454
529	671	47	1	0.028105821	0.07382522523403168	1	11	23	13946	1	5489
532	6071	49	1	0.047080018	0.07102986425161362	1	11	50	2271	1	70
532	6071	48	1	0.028655145	0.060221098363399506	1	11	21	678	1	196
534	6131	47	1	0.032731783	0.07382522523403168	1	11	12	3960	2	2733
534	6058	49	1	0.04157809	0.07102986425161362	1	11	9	684	2	272
535	5745	46	1	0.052051954	0.05880500376224518	1	11	41	45	32	63
535	5755	46	1	0.047723074	0.05880500376224518	1	11	31	45	40	82
537	8913	28	1	0.10725649	0.11802911758422852	1	11	29	117	154	704
538	6598	28	1	0.1178269	0.11802911758422852	1	11	84	87	682	705
549	6582	50	1	0.025033612	0.0306710135191679	1	11	98	175	4	8
550	6662	40	1	0.10005655	0.11252361536026001	1	11	69	242	63	185
550	669	40	1	0.07978572	0.11252361536026001	1	11	7	242	121	8837
550	480	28	1	0.12693362	0.11802911758422852	0	10	200	51	240	134
552	480	28	1	0.10058683	0.11802911758422852	1	11	586	7362	36	134
553	6096	49	1	0.038072564	0.07102986425161362	1	11	6	837	7	2299
553	6100	48	1	0.04243372	0.060221098363399506	1	11	30	122	13	253
555	12229	41	1	0.03964618	0.07442374527454376	1	11	4	297	9	237
555	12270	41	1	0.04241543	0.07442374527454376	1	11	11	297	9	215
556	12231	41	1	0.05097268	0.07442374527454376	1	11	7	94	21	157
556	12229	41	1	0.048421327	0.07442374527454376	1	11	2	94	24	237
557	11076	33	1	0.03711004	0.04954224452376366	1	11	184	275	2	15
557	538	28	1	0.08157084	0.11802911758422852	1	11	4	7181	65	5084
560	487	40	1	0.09084078	0.11252361536026001	1	11	40	793	34	198
563	5805	51	1	0.050806146	0.07821094989776611	1	11	27	884	65	266
11745	576	36	1	0.07173815	0.07442208379507065	1	11	13	19	1276	2288
566	573	53	1	0.0331174	0.059697091579437256	1	11	10	556	12	1919
11746	569	53	1	0.033080887	0.059697091579437256	1	11	3	2049	13	783
569	6057	49	1	0.047759175	0.07102986425161362	1	11	33	1172	2	96
572	480	28	1	0.104446344	0.11802911758422852	1	11	170	1974	58	134
573	683	53	1	0.02894296	0.059697091579437256	1	11	8	948	5	2905
574	573	28	1	0.102403544	0.11802911758422852	1	11	12	354	105	1251
576	577	36	1	0.05771233	0.07442208379507065	1	11	28	397	28	682
577	564	36	1	0.0499475	0.07442208379507065	1	11	22	1592	4	382
580	6046	28	1	0.08257894	0.11802911758422852	1	11	10	8402	39	4062
586	599	54	1	0.043811064	0.06519677489995956	1	11	35	415	44	1497
588	589	55	1	0.09112945	0.09618674963712692	1	11	56	84	2311	4820
589	593	54	1	0.03899017	0.06519677489995956	1	11	69	374	28	2049
589	586	54	1	0.037741285	0.06519677489995956	1	11	53	374	10	981
11747	589	55	1	0.09319533	0.09618674963712692	1	11	55	66	3214	4820
11748	589	54	1	0.062027406	0.06519677489995956	1	11	178	250	79	106
593	589	54	1	0.053397503	0.06519677489995956	1	11	140	995	43	106
598	594	55	1	0.08719311	0.09618674963712692	1	11	125	181	69	114
599	589	54	1	0.050906137	0.06519677489995956	1	11	122	597	36	106
599	11458	54	1	0.031509917	0.06519677489995956	1	11	5	597	31	9446
11494	589	54	1	0.06418806	0.06519677489995956	1	11	192	200	97	106
614	11446	55	1	0.044163078	0.09618674963712692	1	11	22	6302	6	9505
614	596	55	1	0.04769504	0.09618674963712692	1	11	40	6302	5	3335
614	2321	55	1	0.09020277	0.09618674963712692	1	11	3480	6302	12	27
11458	589	54	1	0.06517884	0.06519677489995956	1	11	194	194	106	106
11749	586	54	1	0.041991603	0.06519677489995956	1	11	107	769	37	981
631	2308	55	1	0.089173354	0.09618674963712692	1	11	162	215	45	71
640	590	54	1	0.03783669	0.06519677489995956	1	11	21	1155	23	1599
644	589	54	1	0.048393473	0.06519677489995956	1	11	156	461	31	106
645	600	54	1	0.037344966	0.06519677489995956	1	11	55	2344	10	569
646	2308	55	1	0.08800022	0.09618674963712692	1	11	185	368	38	71
646	2302	55	1	0.0811351	0.09618674963712692	1	11	135	368	35	119
650	12647	55	1	0.031824827	0.09618674963712692	1	11	2	11570	1	10004
650	14430	55	1	0.050856236	0.09618674963712692	1	11	92	11570	1	911
650	634	55	1	0.037492447	0.09618674963712692	1	11	26	11570	1	9954
650	12331	55	1	0.0443918	0.09618674963712692	1	11	51	11570	2	11111
654	618	54	1	0.028917208	0.06519677489995956	1	11	64	3285	3	4923
654	649	54	1	0.044561073	0.06519677489995956	1	11	212	3285	3	59
654	605	54	1	0.019652255	0.06519677489995956	1	11	5	3285	2	8007
654	589	54	1	0.036595978	0.06519677489995956	1	11	163	3285	1	106
654	629	54	1	0.028043756	0.06519677489995956	1	11	53	3285	2	2386
656	6079	49	1	0.057616364	0.07102986425161362	1	11	7	52	60	324
656	6082	48	1	0.044957336	0.060221098363399506	1	11	19	119	12	82
657	673	53	1	0.057103056	0.059697091579437256	1	11	77	86	8	18
657	6101	57	1	0.015640942	0.015684911981225014	1	11	22	22	2	2
657	6071	49	1	0.06777546	0.07102986425161362	1	11	66	71	33	70
661	666	36	1	0.07346502	0.07442208379507065	1	11	250	267	69	76
662	5482	36	1	0.05578215	0.07442208379507065	1	11	37	332	18	495
662	6052	48	1	0.04717616	0.060221098363399506	1	11	13	94	110	716
662	5486	36	1	0.04781187	0.07442208379507065	1	11	8	332	17	2907
663	12308	51	1	0.056259375	0.07821094989776611	1	11	2	68	133	2339
664	480	40	1	0.12419139	0.11252361536026001	0	10	1056	125	45	14
666	6079	49	1	0.060987614	0.07102986425161362	1	11	15	52	97	324
666	6130	47	1	0.060663443	0.07382522523403168	1	11	99	194	5232	12471
666	6055	48	1	0.045176778	0.060221098363399506	1	11	2	66	29	747
666	5489	36	1	0.062971555	0.07442208379507065	1	11	24	79	62	190
666	6034	48	1	0.0512774	0.060221098363399506	1	11	15	66	69	191
666	5483	47	1	0.037324153	0.07382522523403168	1	11	5	194	15	4887
669	677	28	1	0.087999575	0.11802911758422852	1	11	31	2491	51	619
670	534	28	1	0.07125271	0.11802911758422852	1	11	1	2424	86	10695
671	681	36	1	0.054306526	0.07442208379507065	1	11	32	437	20	683
672	11062	21	1	0.11726585	0.09945353120565414	0	10	707	79	236	182
673	6046	48	1	0.082593575	0.060221098363399506	0	10	31	1	650	24
673	6105	40	1	0.1112546	0.11252361536026001	1	11	4	5	4511	5284
